ID;longitude;latitude;housing_median_age;mean_rooms;mean_bedrooms;population;households;median_income;median_house_value;ocean_proximity
1308;-121.83;37.99;18;5.958695652;0.976086957;1507;460;4.7566;142500;2
1312;-121.83;37.99;16;6.443708609;1.01986755;1456;453;5.6779;164700;2
1310;-121.84;37.99;13;5.044395117;1.056603774;2188;901;3.3625;126100;2
1311;-121.84;37.99;15;6.134020619;0.992268041;1292;388;4.6029;142600;2
1338;-121.87;37.99;15;7.083601286;1.003215434;1051;311;4.9783;163900;2
1336;-121.88;37.99;16;7.469428008;1.015779093;1606;507;5.5676;174200;2
1335;-121.89;37.99;4;4.709327549;1.295010846;928;461;4.1016;170500;2
1648;-121.96;37.99;2;4.482808023;1.012893983;1606;698;2.9591;210100;2
1449;-122.01;37.99;28;5.413105413;1.142450142;918;351;3.7841;144900;0
1432;-122.02;37.99;37;5.659949622;1.047858942;1237;397;4.4500;161900;0
1431;-122.03;37.99;35;5.482332155;0.948763251;1614;566;4.9022;169300;0
1433;-122.03;37.99;37;5.014285714;0.934285714;882;350;4.5900;166600;0
1417;-122.04;37.99;32;5.632958801;1.04494382;749;267;3.2000;134500;0
1418;-122.04;37.99;36;6.26984127;1.12244898;1478;441;4.1250;136200;0
1428;-122.04;37.99;38;5.572916667;1.127083333;1378;480;3.8897;139900;0
1420;-122.06;37.99;16;5.158227848;0.989451477;721;474;2.8043;87500;0
1421;-122.06;37.99;17;4.903345725;1.17472119;384;269;1.8229;137500;0
1394;-122.07;37.99;28;5.54438861;0.961474037;1811;597;4.5401;166900;0
1382;-122.08;37.99;19;6.362021858;1.009562842;1914;732;5.0509;199900;0
1383;-122.09;37.99;19;6.23326572;1.026369168;1773;493;5.4496;205400;0
1384;-122.11;37.99;16;5.788461538;1.050295858;1782;676;5.1297;206700;0
1385;-122.11;37.99;10;5.648915187;1.013806706;1300;507;4.3875;287700;0
1390;-122.12;37.99;33;6.360153257;1.061302682;741;261;4.6750;225400;0
1687;-122.27;37.99;16;6.787586207;1.016551724;2312;725;5.8899;243200;0
1685;-122.28;37.99;28;6.656742557;1.089316988;1654;571;4.3750;193300;0
1710;-122.31;37.99;25;6.020351526;1.051803885;3259;1081;4.2348;157800;0
1716;-122.32;37.99;24;5.447928331;1.083986562;2315;893;4.2852;173500;0
1720;-122.33;37.99;4;4.508455468;1.216459977;1591;887;3.9110;112500;0
1718;-122.34;37.99;42;4.061007958;0.864721485;1271;377;2.6167;85100;0
9315;-122.47;37.99;22;7.600835946;1.047021944;2468;957;7.4940;439200;0
9317;-122.49;37.99;27;7.159685864;0.988219895;1916;764;6.9940;420800;0
9312;-122.51;37.99;32;6.610223642;1.009584665;1541;626;5.5791;433300;0
9306;-122.54;37.99;32;6.775757576;1.054545455;818;330;7.3521;444000;0
9309;-122.55;37.99;34;5.651282051;0.948717949;1398;585;4.8993;319900;0
9343;-122.57;37.99;45;6.01;1.0625;926;400;4.9674;320100;0
9344;-122.57;37.99;38;5.440116845;0.969814995;2466;1027;4.1711;336900;0
9340;-122.59;37.99;36;5.887545345;1.053204353;1899;827;4.1659;302000;0
9338;-122.61;37.99;40;5.735359526;1.103039288;3108;1349;4.4375;289600;0
20096;-120.24;38.01;11;6.100502513;1.145728643;633;199;3.1250;148600;2
20085;-120.29;38.01;12;6.21443299;1.154639175;1424;485;3.0729;105100;2
20069;-120.37;38.01;30;5.086021505;4.677419355;242;93;2.5417;123200;2
16396;-121.24;38.01;22;5.086666667;0.996666667;790;300;2.4342;125000;2
16391;-121.25;38.01;16;4.303411131;0.8994614;1053;557;2.6994;112500;2
16383;-121.29;38.01;2;6.690700104;1.166144201;3327;957;4.4871;137900;2
16385;-121.29;38.01;10;3.45;0.8;50;20;3.7500;120800;2
16361;-121.30;38.01;29;5.262068966;1.032183908;1215;435;3.2788;100000;2
16366;-121.30;38.01;30;5.083832335;0.968063872;1547;501;3.9940;95500;2
16368;-121.31;38.01;22;4.111545988;1.005870841;1304;511;2.8348;101600;2
16369;-121.31;38.01;22;3.992248062;1.054263566;1367;645;1.4274;90500;2
16314;-121.32;38.01;20;5.300835655;1.100278552;919;359;2.6765;96400;2
16315;-121.32;38.01;36;4.949367089;0.936708861;171;79;2.7045;102800;2
16310;-121.33;38.01;27;6.321568627;0.917647059;630;255;5.3180;155100;2
16313;-121.33;38.01;36;6.812807882;1.019704433;531;203;5.9191;151900;2
16309;-121.34;38.01;17;4.558295964;1.013452915;1114;446;3.2872;175000;2
16305;-121.35;38.01;15;4.462562396;0.996672213;1520;601;3.5982;94400;2
16306;-121.36;38.01;16;4.676767677;1.161616162;451;198;4.0221;173300;2
16307;-121.36;38.01;16;3.761658031;1.151986183;1192;579;2.3339;87100;2
16308;-121.36;38.01;16;5.934065934;0.912087912;507;182;4.5278;166900;2
16304;-121.37;38.01;15;7.738853503;1.003184713;1016;314;10.0088;242000;2
1294;-121.77;38.01;13;5.849019608;1.047058824;1417;510;3.9861;168100;2
1288;-121.78;38.01;19;6.369668246;1.111374408;1216;422;4.4491;133900;2
1289;-121.79;38.01;17;6.524271845;1.317152104;1749;618;3.1728;146800;2
1280;-121.80;38.01;46;5.085011186;1.10738255;1088;447;2.2532;109400;2
1291;-121.80;38.01;44;5.810218978;1.060218978;1399;548;2.7234;110200;2
1292;-121.80;38.01;37;5.847036329;1.084130019;1351;523;3.5179;130800;2
1281;-121.81;38.01;47;4.941475827;1.094147583;1074;393;2.2361;105100;2
1282;-121.81;38.01;52;4.973451327;1.084070796;528;226;2.2639;128500;2
1284;-121.82;38.01;42;3.823308271;0.95112782;798;266;2.1719;99100;2
1285;-121.82;38.01;50;4.686192469;1.175732218;625;239;1.5988;96400;2
1286;-121.82;38.01;25;5.313380282;1.066901408;1614;568;3.4722;127000;2
1298;-121.82;38.01;47;5.12145749;1.028340081;587;247;2.6364;93500;2
1330;-121.88;38.01;9;4.43344426;1.068219634;2827;1202;2.7374;150000;2
1331;-121.89;38.01;30;5.698060942;1.029085873;1994;722;4.2227;134400;2
1339;-121.89;38.01;28;5.677067083;1.171606864;2362;641;3.0042;103900;2
1343;-121.89;38.01;32;4.716981132;0.886792453;663;212;4.0972;99200;2
1341;-121.90;38.01;16;5.413721414;0.943866944;1696;481;4.6628;136000;2
1344;-121.90;38.01;34;5.234072022;1.060941828;2356;722;3.5129;110600;2
1347;-121.92;38.01;7;6.229007634;0.946564885;879;262;6.1237;166000;2
1348;-121.93;38.01;9;6.284931507;1.065753425;1142;365;5.3363;160800;2
1427;-122.03;38.01;27;5.489795918;0.955782313;1666;588;4.5707;175900;0
1371;-122.11;38.01;39;5.683982684;1.324675325;575;231;3.1711;116100;0
1372;-122.11;38.01;41;4.752650177;0.961130742;718;283;3.3831;129400;0
1374;-122.12;38.01;50;5.439330544;1.10041841;691;239;3.9519;126500;0
1375;-122.12;38.01;50;4.787878788;0.977961433;837;363;3.6090;135700;0
1376;-122.12;38.01;42;5.839895013;0.963254593;864;381;4.1189;172400;0
1366;-122.13;38.01;48;4.478902954;1.042194093;859;474;1.8523;144800;0
1368;-122.13;38.01;51;4.234899329;1.036912752;608;298;2.1974;139300;0
1367;-122.14;38.01;50;5.569620253;1.079113924;741;316;4.5000;178300;0
1690;-122.24;38.01;11;6.758558559;1.018018018;1949;555;5.7862;269400;0
1691;-122.24;38.01;16;6.788273616;1.026058632;1154;307;6.0102;235600;0
1684;-122.31;38.01;18;5.340673575;1.132124352;1895;772;3.2759;195000;0
1713;-122.32;38.01;26;6.157258065;0.991935484;1495;496;4.6944;171100;0
9292;-122.45;38.01;36;5.62625;1.04;2196;800;4.3182;252700;0
9290;-122.53;38.01;16;5.264084507;1.028169014;472;284;3.4432;67500;0
9293;-122.53;38.01;27;6.382413088;1.085889571;1318;489;5.4781;310900;0
9303;-122.55;38.01;27;6.490998363;0.944353519;1657;611;6.3314;342200;0
9301;-122.56;38.01;21;5.386934673;1.005025126;840;398;4.6000;239500;0
9342;-122.59;38.01;35;7.0063593;1.038950715;3450;1258;6.1724;414300;0
9332;-122.64;38.01;36;5.365461847;1.036144578;678;249;5.5789;292000;0
9333;-122.64;38.01;36;5.23580786;1.013100437;551;229;3.7321;266700;0
9336;-122.65;38.01;40;5.6;1.098039216;708;255;5.0766;305400;0
9334;-122.68;38.01;41;5.054200542;1.062330623;825;369;4.2011;255400;0
20084;-120.27;38.02;13;7.216165414;1.343984962;1486;532;3.1875;99800;2
20081;-120.31;38.02;11;6.11369509;1.028423773;1046;387;3.8203;139700;2
20080;-120.43;38.02;15;6.426294821;1.19123506;655;251;3.6875;186000;2
16405;-121.20;38.02;44;7.325301205;1.301204819;287;83;3.3882;125000;2
16387;-121.27;38.02;32;6.576923077;1.115384615;138;52;2.9821;155000;2
16384;-121.28;38.02;8;4.802056555;1.007712082;1258;389;3.1750;95900;2
16378;-121.29;38.02;12;5.065656566;1.075757576;1849;396;2.5437;99000;2
16379;-121.30;38.02;16;4.225505443;0.965785381;3343;643;2.5473;106300;2
16381;-121.30;38.02;4;4.353448276;1.103448276;491;348;2.8523;87500;2
16365;-121.31;38.02;24;4.72923777;1.081911263;2734;879;2.7981;92100;2
16356;-121.32;38.02;26;5.713426854;1.068136273;1544;499;3.5379;99100;2
16367;-121.32;38.02;23;4.866766467;1.031437126;1890;668;3.0729;104800;2
16328;-121.33;38.02;33;6.314159292;1.081858407;1109;452;4.3008;136400;2
16330;-121.33;38.02;31;5.771653543;1.712598425;608;254;3.1827;162100;2
16331;-121.33;38.02;37;5.862686567;0.940298507;915;335;4.3008;119800;2
16329;-121.34;38.02;30;6.170662906;0.971791255;2038;709;5.1202;133800;2
16347;-121.35;38.02;16;6.428571429;1.200772201;1301;259;2.8403;132300;2
16350;-121.35;38.02;15;5.572317263;1.00155521;2183;643;3.4280;140700;2
16351;-121.36;38.02;5;4.702531646;1.14556962;1010;474;4.1719;206100;2
1283;-121.82;38.02;46;4.4;1075;101;40;2.2361;93800;2
1287;-121.84;38.02;46;3.142857143;1.047619048;37;21;0.5360;87500;2
1322;-121.87;38.02;52;4.756302521;0.922268908;1403;476;2.7083;99400;2
1328;-121.87;38.02;31;5.374631268;1.100294985;2229;678;3.1389;117800;2
1325;-121.88;38.02;46;5.528795812;1.219895288;1249;382;2.5737;87000;2
1326;-121.89;38.02;36;4.966972477;1.009174312;1827;545;3.3371;94600;2
1327;-121.90;38.02;5;4.193548387;0.991935484;1037;372;3.6154;181800;2
1340;-121.90;38.02;12;4.390029326;1.055718475;943;341;2.1417;122200;2
1357;-121.91;38.02;15;5.628083491;1.058823529;1687;527;3.4817;129800;2
1342;-121.92;38.02;8;5.681818182;0.989669421;1526;484;5.1020;156500;2
1356;-121.92;38.02;16;5.443786982;1.050295858;1288;338;4.2067;125000;2
1349;-121.93;38.02;13;4.948051948;0.928571429;940;308;5.1337;154800;2
1354;-121.94;38.02;29;5.097259063;1.034482759;3266;1131;2.7907;113900;2
1353;-121.95;38.02;9;4.148148148;1.028395062;2041;810;2.1013;100700;2
1352;-121.96;38.02;35;5.328712871;1.073267327;1409;505;3.0160;95300;2
1361;-122.02;38.02;44;6.181434599;1.042194093;817;237;4.8693;156900;0
1377;-122.09;38.02;37;5.049275362;0.982608696;1128;345;3.8824;113700;0
1378;-122.10;38.02;28;5.551546392;1.06185567;2086;776;3.6523;159700;0
1365;-122.13;38.02;52;5.272727273;1.126385809;940;451;2.9583;166000;0
1363;-122.14;38.02;44;4.220779221;1.122077922;825;385;2.0523;133900;0
1370;-122.16;38.02;40;6.498194946;1.046931408;761;277;5.1265;196100;0
1667;-122.21;38.02;15;6.635802469;1.009259259;1094;324;6.0224;198500;0
1665;-122.25;38.02;16;6.778195489;1.003759398;946;266;5.7001;205100;0
1689;-122.26;38.02;5;5.37150838;1.097765363;2053;716;5.0473;184800;0
9302;-122.55;38.02;27;6.718328841;0.958221024;1928;742;6.4978;361500;0
9300;-122.57;38.02;33;6.764371895;1.05535841;3798;1409;5.6512;314000;0
9428;-122.93;38.02;28;5.863013699;1.210045662;628;219;3.5469;200000;0
1362;-122.00;38.03;4;5.431554524;0.946635731;1235;431;6.0424;165900;2
9670;-118.98;38.03;15;5.829411765;1.629411765;419;170;3.5469;82500;2
20092;-120.19;38.03;17;11.42800528;2.085865258;2071;757;3.1076;115800;2
20089;-120.25;38.03;21;10.84581498;2.127753304;1175;454;2.9457;116500;2
20083;-120.28;38.03;13;6.329305136;1.181268882;860;331;3.6838;145700;2
20078;-120.39;38.03;20;6.802631579;1.355263158;647;228;2.6094;139100;2
20079;-120.41;38.03;14;4.461038961;1.006493506;859;462;2.1289;115300;2
16493;-121.09;38.03;21;5.749303621;0.95264624;1021;359;4.5170;152200;2
16404;-121.16;38.03;28;4.960784314;0.980392157;201;51;1.4732;156300;2
16394;-121.25;38.03;29;7.825396825;1.038095238;859;315;6.6605;220700;2
16375;-121.28;38.03;11;5.013986014;1.01958042;2769;715;3.0907;94100;2
16377;-121.28;38.03;11;4.975903614;0.903614458;684;166;3.9265;107400;2
16374;-121.29;38.03;16;5.325183374;1.077017115;1629;818;2.2672;91100;2
16376;-121.29;38.03;7;4.977832512;1.086206897;1615;406;2.5842;111300;2
16371;-121.30;38.03;13;5.147208122;1.015228426;712;197;3.1471;102800;2
16372;-121.30;38.03;10;6.346846847;1.117117117;782;222;4.0227;107700;2
16380;-121.30;38.03;11;5.459047619;1.245714286;1404;525;2.5050;95000;2
16354;-121.31;38.03;24;5.555555556;1.034608379;1743;549;3.7413;105300;2
16357;-121.31;38.03;18;4.90772317;1.011033099;3036;997;2.5212;110000;2
16342;-121.32;38.03;16;6472;0.9968;1862;625;4.8750;143100;2
16355;-121.32;38.03;25;4.721374046;0.979007634;1947;524;2.5742;98400;2
16333;-121.33;38.03;19;5.930555556;1.010416667;906;288;4.9180;130600;2
16341;-121.33;38.03;10;4.308219178;0.95890411;635;146;2.2961;126700;2
16332;-121.34;38.03;20;5.900560224;1.051820728;2071;714;4.4063;130800;2
16346;-121.34;38.03;12;7.123684211;1.139473684;1200;380;4.9861;133500;2
16345;-121.35;38.03;8;7.867768595;1.053719008;895;242;5.7201;155700;2
16348;-121.35;38.03;16;5.981060606;0.975378788;1596;528;4.1739;131300;2
16349;-121.36;38.03;14;4.898128898;0.910602911;1378;481;3.7375;138800;2
16352;-121.36;38.03;7;4.67071525;1.159244265;1518;741;3.5684;78700;2
1258;-121.63;38.03;17;5098;1192;1169;500;3.6694;209400;2
1257;-121.65;38.03;28;6.522821577;1.439834025;1095;482;3.4402;192400;2
1319;-121.88;38.03;10;5.904051173;1.319829424;1045;469;4.1111;158600;2
1323;-121.88;38.03;52;5.303030303;1.082251082;725;231;2.0000;101400;2
1324;-121.90;38.03;51;4.904605263;1.133223684;1831;608;2.0034;87700;2
1355;-121.92;38.03;16;5.013824885;1.069124424;1410;434;3.5436;100200;2
1351;-121.94;38.03;27;3.938095238;1.138095238;1141;420;1.4871;87100;2
1350;-121.95;38.03;5;5.460474308;0.429841897;3207;1012;4.0767;143100;2
1359;-121.97;38.03;17;5.677966102;1.055469954;1939;649;3.7043;139800;2
1364;-122.14;38.03;42;3.933333333;1.133333333;54;30;2.5795;225000;0
1666;-122.25;38.03;15;6.419230769;1.023076923;1834;520;5.6293;197600;0
1673;-122.26;38.03;25;6.342776204;1.02266289;928;353;4.4474;203700;0
1675;-122.26;38.03;41;5.663194444;0.979166667;752;288;3.9345;150200;0
1681;-122.36;38.03;32;5.850948509;1.06504065;981;369;4.3173;175400;0
9291;-122.44;38.03;13;4.57203842;1.112059765;2146;937;4.1289;179200;0
9296;-122.55;38.03;29;6.12116041;0.997440273;3063;1172;6.0902;293200;0
9298;-122.56;38.03;34;6.667844523;1.024734982;815;283;6.5249;324800;0
9297;-122.57;38.03;24;7.28125;1.00625;911;320;6.5253;387700;0
9335;-122.70;38.03;42;4.828767123;1.054794521;624;292;4.1379;309100;0
20088;-120.25;38.04;22;9.398648649;1.718468468;1086;444;2.5562;136200;2
20082;-120.30;38.04;6;8.00625;1.53125;422;160;3.2875;111300;2
20077;-120.35;38.04;16;5.241258741;1.13986014;733;286;2.5729;118800;2
16492;-121.11;38.04;32;6.084269663;1.056179775;471;178;2.9241;187500;2
16403;-121.19;38.04;35;6.570093458;1.093457944;290;107;3.2250;177100;2
16393;-121.22;38.04;42;7;1.020408163;116;49;5.5376;212500;2
16392;-121.23;38.04;32;7.526748971;1.0781893;677;243;6.1805;247900;2
16390;-121.25;38.04;26;6.623655914;1.017204301;1257;465;4.9861;201800;2
16373;-121.29;38.04;16;4.636165577;0.960784314;1860;459;3.1779;97300;2
16370;-121.30;38.04;8;6.009009009;1.006756757;1713;444;4.0156;117600;2
16353;-121.32;38.04;30;5.533333333;0.977777778;167;45;4.5000;92800;2
16340;-121.33;38.04;15;7.434615385;1.076923077;965;260;4.6477;142700;2
16343;-121.33;38.04;15;6.862884161;1.040189125;1325;423;4.5179;145600;2
16344;-121.33;38.04;10;6.799043062;0.976076555;657;209;5.1878;153900;2
16339;-121.34;38.04;16;5.720486111;0.980902778;2279;576;3.6083;146400;2
16335;-121.35;38.04;5;6.929146538;0.987117552;2206;621;5.5842;159100;2
16336;-121.35;38.04;12;6.46930281;1.060353798;3771;961;3.7206;146000;2
16334;-121.36;38.04;4;6.570291777;0.952254642;1234;377;5.5427;162100;2
16337;-121.36;38.04;9;6.173789174;1.054131054;1290;351;5.0285;148200;2
1259;-121.63;38.04;25;6.193251534;1.260736196;888;326;3.2619;183800;2
1321;-121.86;38.04;52;4.481481481;1.092592593;188;54;1.3958;67500;2
1320;-121.90;38.04;36;5.749034749;1.277992278;838;259;1.2024;90200;2
1358;-121.97;38.04;38;5.030120482;1.112449799;1595;498;2.5833;83500;2
18917;-122.15;38.04;14;4.893542757;1.02443281;1083;573;2.6466;168500;0
1672;-122.20;38.04;31;6.219712526;1.026694045;1236;487;5.6022;197000;0
1676;-122.26;38.04;41;5.233333333;1.122916667;1179;480;2.6940;123000;0
1674;-122.27;38.04;47;4.529569892;1.088709677;835;372;2.3103;134500;0
9299;-122.59;38.04;25;8.403940887;1.120689655;1238;406;8.3646;397300;0
20090;-120.22;38.05;14;7.972746331;1.444444444;1129;477;2.7188;137000;2
16389;-121.25;38.05;25;5.448753463;1.002770083;1035;361;3.5735;106800;2
16386;-121.27;38.05;26;5.815384615;1.153846154;164;65;3.4107;82800;2
16388;-121.30;38.05;52;4.88;1.04;62;25;1.1500;112500;2
16338;-121.34;38.05;16;7.411111111;1.022222222;267;90;5.6147;244700;2
1360;-121.98;38.05;31;5.586481113;1.029821074;1640;503;3.3661;98500;2
18929;-122.14;38.05;27;5.240331492;1.066298343;1756;724;3.2891;150600;0
18918;-122.16;38.05;52;4.62745098;1.120098039;830;408;3.1373;185100;0
18919;-122.16;38.05;34;5.754137116;1.011820331;926;423;4.6776;208300;0
1670;-122.23;38.05;52;5.845117845;1.205387205;638;297;2.5517;147100;0
1677;-122.25;38.05;30;4.087947883;0.96742671;779;307;1.6767;147700;0
20076;-120.40;38.06;12;5.958333333;1.291666667;517;240;2.6544;128100;2
18925;-122.15;38.06;10;5.762452107;1.019157088;1381;522;5.3661;195800;0
18924;-122.17;38.06;16;5.615015974;1;1764;626;4.4397;187100;0
1671;-122.21;38.06;52;5.616016427;1.147843943;1076;487;3.6154;155700;0
1669;-122.23;38.06;52;5.252918288;1.035019455;490;257;3.1250;171100;0
1678;-122.32;38.06;4;5.729942693;1.154011461;3596;1396;5.0969;174200;0
9289;-122.51;38.06;24;5.049468085;1.029255319;5162;1880;3.0742;118800;0
9286;-122.56;38.06;19;5.973996176;1.040535373;6109;2615;5.0965;295300;0
20091;-120.19;38.07;43;7.846153846;1.461538462;44;13;0.4999;162500;2
20075;-120.28;38.07;13;9.155963303;1.880733945;618;218;2.9083;104600;2
1213;-120.54;38.07;37;5.257142857;1.057142857;339;140;2.2875;79900;2
1212;-120.55;38.07;27;6.025125628;1.125628141;463;199;2.9063;92200;2
16489;-121.18;38.07;21;7.027108434;1.135542169;1073;332;4.8125;161100;2
16438;-121.25;38.07;28;5.378516624;1.079283887;1167;391;3.0592;152800;2
16437;-121.29;38.07;21;5.563380282;0.971830986;533;213;3.1917;204500;2
18930;-122.14;38.07;31;5.649501661;1.023255814;1750;602;4.6761;143100;0
18923;-122.16;38.07;14;5.643300799;1.096716948;2876;1127;4.5321;190300;0
18922;-122.17;38.07;15;7.8125;1.022058824;857;272;6.4599;219700;0
18921;-122.18;38.07;10;6.196762142;1.057285181;2089;803;5.3288;201800;0
18920;-122.19;38.07;20;6.109979633;1.069246436;1207;491;4.6406;217500;0
18875;-122.22;38.07;4;7.220479705;1.104243542;7025;2168;5.8171;225200;0
18878;-122.24;38.07;13;5.042553191;1.10453284;2957;1081;2.6098;162500;0
9288;-122.41;38.07;20;6.470756063;1.009985735;1812;701;6.0433;435900;0
9284;-122.55;38.07;5;7.437810945;1.169154229;555;201;6.7232;345000;0
9287;-122.55;38.07;38;4.757363254;0.994389902;1894;713;3.0573;350800;0
9429;-122.68;38.07;26;6.980676329;1.178743961;510;207;5.6305;430000;0
9427;-122.84;38.07;31;6.255892256;1.235690236;701;297;3.8269;270700;0
18926;-122.17;38.08;7;6.707512764;1.014587892;8276;2742;6.4232;229200;0
18873;-122.22;38.08;37;5.447674419;0.843023256;1574;516;3.1053;96700;0
18874;-122.22;38.08;37;5.516826923;1.030048077;2920;832;3.4360;94800;0
9283;-122.58;38.08;27;6.678373383;1.008626001;4406;1623;5.6150;285600;0
9432;-122.81;38.08;19;4.792284866;1.086053412;815;337;3.4609;238800;0
1215;-120.46;38.09;16;6.110569106;1.162601626;1777;615;3.0000;122600;2
1211;-120.56;38.09;34;5.590631365;1.138492872;1150;491;2.3654;94900;2
16434;-121.23;38.09;23;7.626506024;1.096385542;236;83;6.4562;230000;2
16435;-121.26;38.09;35;4.626865672;0.925373134;525;201;2.0625;155000;2
16436;-121.30;38.09;31;6.090909091;0.963636364;154;55;2.0694;175000;2
16430;-121.35;38.09;32;6.007042254;1.028169014;923;284;5.5057;147200;2
18931;-122.11;38.09;11;4.912408759;1.058394161;318;137;2.3929;122500;0
18928;-122.19;38.09;8;5.339130435;1.026086957;278;115;6.3735;166300;0
18872;-122.20;38.09;18;6.483931947;1.019848771;3205;1058;5.2957;171900;0
18871;-122.21;38.09;37;5.894736842;1.051282051;2083;741;3.8667;127000;0
18870;-122.22;38.09;47;6.002777778;1.222222222;966;360;2.2734;88700;0
18877;-122.23;38.09;26;4.556476684;1.033160622;2539;965;2.4875;90000;0
18876;-122.25;38.09;48;5.048484848;1.139393939;652;165;2.2417;87900;0
9285;-122.56;38.09;17;4.666990291;1.030582524;4684;2060;4.1705;209800;0
9281;-122.61;38.09;18;8.207671958;1.085978836;2311;756;6.9081;368700;1
16465;-121.28;38.10;13;4.01320132;0.9669967;1441;606;2.5556;133100;2
16466;-121.29;38.10;14;5.519572954;1.056939502;785;281;3.7750;163300;2
13147;-121.70;38.10;19;5.409944751;1.196685083;2150;905;3.3398;89700;2
18927;-122.20;38.10;5;6.055063291;1.094303797;4620;1580;4.4821;210000;0
18864;-122.21;38.10;36;5.428057554;1.001798561;1445;556;3.8029;129900;0
18866;-122.22;38.10;38;4.497584541;0.874396135;566;207;3.0221;93300;0
18867;-122.22;38.10;40;5.159919028;0.967611336;1275;494;2.9469;111600;0
18868;-122.22;38.10;44;5.295774648;1.058685446;1057;426;3.1204;110800;0
18869;-122.22;38.10;44;5.884765625;1.099609375;1353;512;3.4559;111900;0
18885;-122.23;38.10;46;4.891381346;1.056670602;2240;847;2.4201;92800;0
18889;-122.23;38.10;47;4.843866171;1.033457249;694;269;2.5969;92800;0
18886;-122.24;38.10;49;6.029315961;1.159609121;849;307;2.9432;103500;0
18881;-122.25;38.10;52;3.594202899;1.246376812;173;69;2.3000;109400;0
18882;-122.25;38.10;52;5.615141956;1.176656151;824;317;2.7500;109900;0
18883;-122.25;38.10;52;4.763374486;1.144032922;1113;486;2.5042;147900;0
18884;-122.25;38.10;52;4.456582633;1.042016807;817;357;2.1411;97200;0
18879;-122.26;38.10;24;3.142487047;1.023316062;699;386;1.3007;94600;0
18880;-122.26;38.10;30;3.350505051;1.068686869;1794;990;1.1835;133300;0
9268;-122.49;38.10;43;5.980487805;1.190243902;491;205;4.9286;307000;0
9270;-122.55;38.10;26;5.726269316;0.984547461;2341;906;5.0029;255600;0
9282;-122.58;38.10;22;5.396363636;1.045454545;5600;2200;4.6463;276300;0
9426;-122.86;38.10;44;7.586005831;1.483965015;691;343;4.3125;261500;0
1219;-120.91;38.11;9;5.994983278;1.137123746;1800;598;3.6360;133100;2
16433;-121.23;38.11;48;8.130434783;1.173913043;240;69;3.6312;202800;2
16472;-121.26;38.11;4;6.512658228;1.158227848;933;316;4.2448;150900;2
16473;-121.26;38.11;8;4.375987362;1.014218009;1611;633;3.1284;115100;2
16462;-121.27;38.11;11;4.150918635;1.041994751;2106;762;2.4482;103000;2
16464;-121.27;38.11;15;5.437333333;1024;1178;375;3.8672;120100;2
16463;-121.28;38.11;10;5.235915493;1.035211268;1559;568;3.8825;136800;2
16461;-121.30;38.11;5;5.515682657;1.097785978;2679;1084;4.1960;171700;2
18862;-122.21;38.11;31;5.010869565;1.094202899;1441;552;3.1768;131000;0
18863;-122.21;38.11;35;5.200980392;0.980392157;1189;408;3.0962;124600;0
18865;-122.22;38.11;43;4.946428571;0.900510204;968;392;3.1848;112700;0
18891;-122.23;38.11;47;6.187242798;1.0781893;1152;486;4.0000;141500;0
18887;-122.24;38.11;52;4.427645788;1.062634989;1277;463;3.0507;107300;0
18888;-122.24;38.11;42;5.11143695;1.137829912;889;341;2.3241;99200;0
18892;-122.24;38.11;52;6.535603715;0.959752322;772;323;4.7750;148200;0
18898;-122.25;38.11;49;5.163755459;1.100436681;1131;458;2.6133;103100;0
18899;-122.25;38.11;52;4.590322581;1.137096774;1519;620;2.1976;97900;0
18900;-122.26;38.11;52;4.087628866;1.113402062;505;194;1.9667;93800;0
18901;-122.26;38.11;52;5.43554007;1.229965157;670;287;1.7411;98400;0
18902;-122.26;38.11;52;4.86389414;1.207939509;1238;529;2.6708;109700;0
9274;-122.57;38.11;24;4.197947214;1.076246334;1583;682;3.1981;215300;0
9275;-122.57;38.11;32;4.869986169;1.034578147;1706;723;3.4705;228600;0
9278;-122.60;38.11;19;5.214285714;0.976190476;873;336;3.8068;201600;1
9279;-122.60;38.11;23;6.897047087;1.032721468;3594;1253;5.3962;301500;1
9280;-122.65;38.11;21;6.15664557;0.974683544;1968;632;5.5524;279200;1
20093;-120.12;38.12;37;24.66911765;4.897058824;338;136;2.0625;88900;2
1210;-120.55;38.12;10;5.381443299;1.116838488;785;291;2.5000;116100;2
1220;-120.76;38.12;7;6.446636771;1.155156951;3175;1115;3.8488;130600;2
16432;-121.23;38.12;22;6.894736842;1.01754386;134;57;3.9500;178100;2
16470;-121.26;38.12;27;4.247663551;1.072429907;1182;428;1.8575;73800;2
16456;-121.27;38.12;44;5.318284424;1.088036117;1043;443;2.4949;108000;2
16468;-121.27;38.12;37;4.738853503;1.070063694;1455;471;2.5587;87800;2
16455;-121.28;38.12;34;5.203821656;1.01910828;1906;628;2.8237;110700;2
16459;-121.29;38.12;18;5.83269962;1.045627376;741;263;3.9607;132500;2
16460;-121.30;38.12;11;6.813688213;0.958174905;767;263;7.6889;229300;2
18860;-122.22;38.12;15;6.578947368;1.091755939;6456;2147;5.1014;179500;0
18890;-122.23;38.12;49;6.328671329;1.013986014;1006;429;4.2308;145800;0
18895;-122.24;38.12;39;5.673040153;0.956022945;1243;523;4.2902;152400;0
18896;-122.24;38.12;42;6.687242798;1.049382716;578;243;4.0114;166900;0
18897;-122.25;38.12;47;4.681818182;1.041958042;794;286;2.5865;109800;0
